human_id,mouse_name,mouse_id,human_name
ENSG00000140854,Katnb1,ENSMUSG00000031787,KATNB1
ENSG00000163295,Alppl2,ENSMUSG00000026246,ALPI
ENSG00000163295,Alpi,ENSMUSG00000079440,ALPI
ENSG00000163295,Akp3,ENSMUSG00000036500,ALPI
ENSG00000060982,Bcat1,ENSMUSG00000030268,BCAT1
ENSG00000214050,Fbxo16,ENSMUSG00000034532,FBXO16
ENSG00000275895,U2af1,ENSMUSG00000061613,U2AF1L5
ENSG00000204991,Spire2,ENSMUSG00000010154,SPIRE2
ENSG00000167461,Rab8a,ENSMUSG00000003037,RAB8A
ENSG00000174576,Npas4,ENSMUSG00000045903,NPAS4
ENSG00000086205,Folh1,ENSMUSG00000001773,FOLH1
ENSG00000105248,Ccdc94,ENSMUSG00000003208,CCDC94
ENSG00000186367,A730017C20Rik,ENSMUSG00000050875,KIAA1024L
ENSG00000102452,Nalcn,ENSMUSG00000000197,NALCN
ENSG00000196684,Hsh2d,ENSMUSG00000062007,HSH2D
ENSG00000127946,Hip1,ENSMUSG00000039959,HIP1
ENSG00000198848,Ces1a,ENSMUSG00000071047,CES1
ENSG00000141664,Zcchc2,ENSMUSG00000038866,ZCCHC2
ENSG00000134516,Dock2,ENSMUSG00000020143,DOCK2
ENSG00000176387,Hsd11b2,ENSMUSG00000031891,HSD11B2
ENSG00000120008,Wdr11,ENSMUSG00000042055,WDR11
ENSG00000198954,Kif1bp,ENSMUSG00000036955,KIF1BP
ENSG00000122547,Eepd1,ENSMUSG00000036611,EEPD1
ENSG00000132405,Tbc1d14,ENSMUSG00000029192,TBC1D14
ENSG00000134905,Cars2,ENSMUSG00000056228,CARS2
ENSG00000276040,Spata31,ENSMUSG00000056223,SPATA31A7
ENSG00000133193,Fam104a,ENSMUSG00000041629,FAM104A
ENSG00000148156,Actl7b,ENSMUSG00000070980,ACTL7B
ENSG00000172116,Cd8b1,ENSMUSG00000053044,CD8B
ENSG00000198561,Ctnnd1,ENSMUSG00000034101,CTNND1
ENSG00000198561,Gm28635,ENSMUSG00000101645,CTNND1
ENSG00000187627,Ranbp2,ENSMUSG00000003226,RGPD1
ENSG00000167895,Tmc8,ENSMUSG00000050106,TMC8
ENSG00000086102,Nfx1,ENSMUSG00000028423,NFX1
ENSG00000166145,Spint1,ENSMUSG00000027315,SPINT1
ENSG00000183324,Rec114,ENSMUSG00000074269,REC114
ENSG00000074771,Nox3,ENSMUSG00000023802,NOX3
ENSG00000212124,Tas2r136,ENSMUSG00000053217,TAS2R19
ENSG00000212124,Tas2r120,ENSMUSG00000059382,TAS2R19
ENSG00000160588,Mpzl3,ENSMUSG00000070305,MPZL3
ENSG00000162998,Frzb,ENSMUSG00000027004,FRZB
ENSG00000146243,Irak1bp1,ENSMUSG00000032251,IRAK1BP1
ENSG00000167088,Snrpd1,ENSMUSG00000002477,SNRPD1
ENSG00000176014,Tubb6,ENSMUSG00000001473,TUBB6
ENSG00000151116,Uevld,ENSMUSG00000043262,UEVLD
ENSG00000163394,Cckar,ENSMUSG00000029193,CCKAR
ENSG00000172236,Tpsab1,ENSMUSG00000024173,TPSAB1
ENSG00000172236,Tpsb2,ENSMUSG00000033825,TPSAB1
ENSG00000214595,Eml6,ENSMUSG00000044072,EML6
ENSG00000251537,Trim16,ENSMUSG00000047821,AC005324.3
ENSG00000152669,Ccno,ENSMUSG00000042417,CCNO
ENSG00000120242,Ifna15,ENSMUSG00000096011,IFNA8
ENSG00000120242,Ifnab,ENSMUSG00000100079,IFNA8
ENSG00000120242,Ifna16,ENSMUSG00000078355,IFNA8
ENSG00000120242,Ifna5,ENSMUSG00000096682,IFNA8
ENSG00000120242,Ifna11,ENSMUSG00000100549,IFNA8
ENSG00000120242,Ifna6,ENSMUSG00000101252,IFNA8
ENSG00000120242,Ifna9,ENSMUSG00000095270,IFNA8
ENSG00000120242,Ifna1,ENSMUSG00000095498,IFNA8
ENSG00000120242,Ifna13,ENSMUSG00000063376,IFNA8
ENSG00000120242,Ifna4,ENSMUSG00000070904,IFNA8
ENSG00000120242,Ifna2,ENSMUSG00000078354,IFNA8
ENSG00000120242,Ifna7,ENSMUSG00000100713,IFNA8
ENSG00000120242,Ifna14,ENSMUSG00000095896,IFNA8
ENSG00000120242,Ifna12,ENSMUSG00000073811,IFNA8
ENSG00000164659,9330182L06Rik,ENSMUSG00000056004,KIAA1324L
ENSG00000170092,Spdye4b,ENSMUSG00000029586,SPDYE5
ENSG00000170092,Spdye4a,ENSMUSG00000039296,SPDYE5
ENSG00000120235,Ifna15,ENSMUSG00000096011,IFNA6
ENSG00000120235,Ifnab,ENSMUSG00000100079,IFNA6
ENSG00000120235,Ifna16,ENSMUSG00000078355,IFNA6
ENSG00000120235,Ifna5,ENSMUSG00000096682,IFNA6
ENSG00000120235,Ifna11,ENSMUSG00000100549,IFNA6
ENSG00000120235,Ifna6,ENSMUSG00000101252,IFNA6
ENSG00000120235,Ifna9,ENSMUSG00000095270,IFNA6
ENSG00000120235,Ifna1,ENSMUSG00000095498,IFNA6
ENSG00000120235,Ifna13,ENSMUSG00000063376,IFNA6
ENSG00000120235,Ifna4,ENSMUSG00000070904,IFNA6
ENSG00000120235,Ifna2,ENSMUSG00000078354,IFNA6
ENSG00000120235,Ifna7,ENSMUSG00000100713,IFNA6
ENSG00000120235,Ifna14,ENSMUSG00000095896,IFNA6
ENSG00000120235,Ifna12,ENSMUSG00000073811,IFNA6
ENSG00000101986,Abcd1,ENSMUSG00000031378,ABCD1
ENSG00000159625,Drc7,ENSMUSG00000031786,DRC7
ENSG00000111701,Apobec1,ENSMUSG00000040613,APOBEC1
ENSG00000155085,Ak9,ENSMUSG00000091415,AK9
ENSG00000250305,6430573F11Rik,ENSMUSG00000039620,TRMT9B
ENSG00000141665,Fbxo15,ENSMUSG00000034391,FBXO15
ENSG00000144120,Tmem177,ENSMUSG00000036975,TMEM177
ENSG00000131089,Arhgef9,ENSMUSG00000025656,ARHGEF9
ENSG00000174282,Zbtb4,ENSMUSG00000018750,ZBTB4
ENSG00000074219,Tead2,ENSMUSG00000030796,TEAD2
ENSG00000177700,Polr2l,ENSMUSG00000038489,POLR2L
ENSG00000182944,Ewsr1,ENSMUSG00000009079,EWSR1
ENSG00000083845,Rps5,ENSMUSG00000012848,RPS5
ENSG00000112473,Slc39a7,ENSMUSG00000024327,SLC39A7
ENSG00000183098,Gpc6,ENSMUSG00000058571,GPC6
ENSG00000131620,Ano1,ENSMUSG00000031075,ANO1
ENSG00000124508,Btn2a2,ENSMUSG00000053216,BTN2A2
ENSG00000137547,Mrpl15,ENSMUSG00000033845,MRPL15
ENSG00000154096,Thy1,ENSMUSG00000032011,THY1
ENSG00000147437,Gnrh1,ENSMUSG00000015812,GNRH1
ENSG00000187741,Fanca,ENSMUSG00000032815,FANCA
ENSG00000101200,Avp,ENSMUSG00000037727,AVP
ENSG00000260903,Xkr7,ENSMUSG00000042631,XKR7
ENSG00000133247,Kmt5c,ENSMUSG00000059851,KMT5C
ENSG00000115705,Tpo,ENSMUSG00000020673,TPO
ENSG00000124104,Snx21,ENSMUSG00000050373,SNX21
ENSG00000115756,Hpcal1,ENSMUSG00000071379,HPCAL1
ENSG00000148229,Pole3,ENSMUSG00000028394,POLE3
ENSG00000168702,Lrp1b,ENSMUSG00000049252,LRP1B
ENSG00000006283,Cacna1g,ENSMUSG00000020866,CACNA1G
ENSG00000104517,Ubr5,ENSMUSG00000037487,UBR5
ENSG00000093144,Echdc1,ENSMUSG00000019883,ECHDC1
ENSG00000170525,Pfkfb3,ENSMUSG00000026773,PFKFB3
ENSG00000173442,Ehbp1l1,ENSMUSG00000024937,EHBP1L1
ENSG00000136450,Srsf1,ENSMUSG00000018379,SRSF1
ENSG00000132740,Ighmbp2,ENSMUSG00000024831,IGHMBP2
ENSG00000162244,Gm17669,ENSMUSG00000091695,RPL29
ENSG00000162244,Gm3550,ENSMUSG00000078240,RPL29
ENSG00000162244,Rpl29,ENSMUSG00000048758,RPL29
ENSG00000118960,Hs1bp3,ENSMUSG00000020605,HS1BP3
ENSG00000148483,Tmem236,ENSMUSG00000061531,TMEM236
ENSG00000178538,Car8,ENSMUSG00000041261,CA8
ENSG00000120733,Kdm3b,ENSMUSG00000038773,KDM3B
ENSG00000154122,Ank,ENSMUSG00000022265,ANKH
ENSG00000105290,Aplp1,ENSMUSG00000006651,APLP1
ENSG00000124787,Rpp40,ENSMUSG00000021418,RPP40
ENSG00000095981,Kcnk16,ENSMUSG00000023387,KCNK16
ENSG00000171840,Ninj2,ENSMUSG00000041377,NINJ2
ENSG00000115816,Cebpz,ENSMUSG00000024081,CEBPZ
ENSG00000087365,Sf3b2,ENSMUSG00000024853,SF3B2
ENSG00000008086,Cdkl5,ENSMUSG00000031292,CDKL5
ENSG00000134343,Ano3,ENSMUSG00000074968,ANO3
ENSG00000165195,Piga,ENSMUSG00000031381,PIGA
ENSG00000129534,Mis18bp1,ENSMUSG00000047534,MIS18BP1
ENSG00000064666,Cnn2,ENSMUSG00000004665,CNN2
ENSG00000145934,Tenm2,ENSMUSG00000049336,TENM2
ENSG00000121351,Iapp,ENSMUSG00000041681,IAPP
ENSG00000076641,Pag1,ENSMUSG00000027508,PAG1
ENSG00000143727,Acp1,ENSMUSG00000044573,ACP1
ENSG00000260230,Frrs1l,ENSMUSG00000045589,FRRS1L
ENSG00000182324,Kcnj14,ENSMUSG00000058743,KCNJ14
ENSG00000105810,Cdk6,ENSMUSG00000040274,CDK6
ENSG00000063322,Med29,ENSMUSG00000003444,MED29
ENSG00000169599,Nfu1,ENSMUSG00000029993,NFU1
ENSG00000179476,Gm527,ENSMUSG00000047227,C14orf28
ENSG00000149922,Tbx6,ENSMUSG00000030699,TBX6
ENSG00000273899,Nol12,ENSMUSG00000033099,NOL12
ENSG00000119509,Invs,ENSMUSG00000028344,INVS
ENSG00000273696,Gm648,ENSMUSG00000064016,CT45A7
ENSG00000273696,Gm10477,ENSMUSG00000073173,CT45A7
ENSG00000108001,Ebf3,ENSMUSG00000010476,EBF3
ENSG00000135175,Ocm,ENSMUSG00000029618,OCM2
ENSG00000237330,Rnf223,ENSMUSG00000110404,RNF223
ENSG00000135968,Gcc2,ENSMUSG00000038039,GCC2
ENSG00000155026,Rsph10b,ENSMUSG00000075569,RSPH10B
ENSG00000188820,Fam26f,ENSMUSG00000046031,CALHM6
ENSG00000185028,Lrrc14b,ENSMUSG00000021579,LRRC14B
ENSG00000175354,Ptpn2,ENSMUSG00000024539,PTPN2
ENSG00000165164,Gm7173,ENSMUSG00000073077,CFAP47
ENSG00000111224,Parp11,ENSMUSG00000037997,PARP11
ENSG00000124370,Mcee,ENSMUSG00000033429,MCEE
ENSG00000121057,Akap1,ENSMUSG00000018428,AKAP1
ENSG00000152936,Lmntd1,ENSMUSG00000054966,LMNTD1
ENSG00000188833,Entpd8,ENSMUSG00000036813,ENTPD8
ENSG00000102900,Nup93,ENSMUSG00000032939,NUP93
ENSG00000005007,Upf1,ENSMUSG00000058301,UPF1
ENSG00000204590,Gnl1,ENSMUSG00000024429,GNL1
ENSG00000166920,AA467197,ENSMUSG00000033213,C15orf48
ENSG00000101230,Ism1,ENSMUSG00000074766,ISM1
ENSG00000133275,Csnk1g2,ENSMUSG00000003345,CSNK1G2
ENSG00000151835,Sacs,ENSMUSG00000048279,SACS
ENSG00000141574,Sectm1a,ENSMUSG00000025165,SECTM1
ENSG00000141574,Sectm1b,ENSMUSG00000039364,SECTM1
ENSG00000158571,Pfkfb1,ENSMUSG00000025271,PFKFB1
ENSG00000105464,Grin2d,ENSMUSG00000002771,GRIN2D
ENSG00000187189,Tspyl4,ENSMUSG00000039485,TSPYL4
ENSG00000241356,Olfr1001-ps1,ENSMUSG00000111566,OR5G3
ENSG00000112214,Fhl5,ENSMUSG00000028259,FHL5
ENSG00000122543,Ocm,ENSMUSG00000029618,OCM
ENSG00000196468,Fgf16,ENSMUSG00000031230,FGF16
ENSG00000163286,Alppl2,ENSMUSG00000026246,ALPPL2
ENSG00000163286,Alpi,ENSMUSG00000079440,ALPPL2
ENSG00000163286,Akp3,ENSMUSG00000036500,ALPPL2
ENSG00000168530,Myl1,ENSMUSG00000061816,MYL1
ENSG00000154646,Tmprss15,ENSMUSG00000022857,TMPRSS15
ENSG00000173894,Cbx2,ENSMUSG00000025577,CBX2
ENSG00000284465,Taf11,ENSMUSG00000024218,AC233724.20
ENSG00000204634,Tbc1d8,ENSMUSG00000003134,TBC1D8
ENSG00000104313,Eya1,ENSMUSG00000025932,EYA1
ENSG00000284439,Taf11,ENSMUSG00000024218,AC106774.9
ENSG00000140284,Slc27a2,ENSMUSG00000027359,SLC27A2
ENSG00000114383,Tusc2,ENSMUSG00000010054,TUSC2
ENSG00000137807,Kif23,ENSMUSG00000032254,KIF23
ENSG00000197858,Gpaa1,ENSMUSG00000022561,GPAA1
ENSG00000172915,Nbea,ENSMUSG00000027799,NBEA
ENSG00000104043,Atp8b4,ENSMUSG00000060131,ATP8B4
ENSG00000248871,Tnfsfm13,ENSMUSG00000018752,TNFSF12-TNFSF13
ENSG00000180228,Prkra,ENSMUSG00000002731,PRKRA
ENSG00000166619,Blcap,ENSMUSG00000067787,BLCAP
ENSG00000167858,Tekt1,ENSMUSG00000020799,TEKT1
ENSG00000115556,Plcd4,ENSMUSG00000026173,PLCD4
ENSG00000256188,Tas2r136,ENSMUSG00000053217,TAS2R30
ENSG00000256188,Tas2r120,ENSMUSG00000059382,TAS2R30
ENSG00000213066,Fgfr1op,ENSMUSG00000069135,FGFR1OP
ENSG00000256537,Smim10l1,ENSMUSG00000072704,SMIM10L1
ENSG00000114268,Pfkfb4,ENSMUSG00000025648,PFKFB4
ENSG00000132182,Nup210,ENSMUSG00000030091,NUP210
ENSG00000197417,Shpk,ENSMUSG00000005951,SHPK
ENSG00000174358,Slc6a19,ENSMUSG00000021565,SLC6A19
ENSG00000166347,Cyb5a,ENSMUSG00000024646,CYB5A
ENSG00000112293,Gpld1,ENSMUSG00000021340,GPLD1
ENSG00000101888,Nxt2,ENSMUSG00000042271,NXT2
ENSG00000112137,Phactr1,ENSMUSG00000054728,PHACTR1
ENSG00000162408,Nol9,ENSMUSG00000028948,NOL9
ENSG00000189401,Otud6a,ENSMUSG00000051582,OTUD6A
ENSG00000204370,Sdhd,ENSMUSG00000000171,SDHD
ENSG00000103067,Esrp2,ENSMUSG00000084128,ESRP2
ENSG00000182810,Ddx28,ENSMUSG00000045538,DDX28
ENSG00000198730,Ctr9,ENSMUSG00000005609,CTR9
ENSG00000234829,Ifna15,ENSMUSG00000096011,IFNA17
ENSG00000234829,Ifnab,ENSMUSG00000100079,IFNA17
ENSG00000234829,Ifna16,ENSMUSG00000078355,IFNA17
ENSG00000234829,Ifna5,ENSMUSG00000096682,IFNA17
ENSG00000234829,Ifna11,ENSMUSG00000100549,IFNA17
ENSG00000234829,Ifna6,ENSMUSG00000101252,IFNA17
ENSG00000234829,Ifna9,ENSMUSG00000095270,IFNA17
ENSG00000234829,Ifna1,ENSMUSG00000095498,IFNA17
ENSG00000234829,Ifna13,ENSMUSG00000063376,IFNA17
ENSG00000234829,Ifna4,ENSMUSG00000070904,IFNA17
ENSG00000234829,Ifna2,ENSMUSG00000078354,IFNA17
ENSG00000234829,Ifna7,ENSMUSG00000100713,IFNA17
ENSG00000234829,Ifna14,ENSMUSG00000095896,IFNA17
ENSG00000234829,Ifna12,ENSMUSG00000073811,IFNA17
ENSG00000186803,Ifna15,ENSMUSG00000096011,IFNA10
ENSG00000186803,Ifnab,ENSMUSG00000100079,IFNA10
ENSG00000186803,Ifna16,ENSMUSG00000078355,IFNA10
ENSG00000186803,Ifna5,ENSMUSG00000096682,IFNA10
ENSG00000186803,Ifna11,ENSMUSG00000100549,IFNA10
ENSG00000186803,Ifna6,ENSMUSG00000101252,IFNA10
ENSG00000186803,Ifna9,ENSMUSG00000095270,IFNA10
ENSG00000186803,Ifna1,ENSMUSG00000095498,IFNA10
ENSG00000186803,Ifna13,ENSMUSG00000063376,IFNA10
ENSG00000186803,Ifna4,ENSMUSG00000070904,IFNA10
ENSG00000186803,Ifna2,ENSMUSG00000078354,IFNA10
ENSG00000186803,Ifna7,ENSMUSG00000100713,IFNA10
ENSG00000186803,Ifna14,ENSMUSG00000095896,IFNA10
ENSG00000186803,Ifna12,ENSMUSG00000073811,IFNA10
ENSG00000228083,Ifna15,ENSMUSG00000096011,IFNA14
ENSG00000228083,Ifnab,ENSMUSG00000100079,IFNA14
ENSG00000228083,Ifna16,ENSMUSG00000078355,IFNA14
ENSG00000228083,Ifna5,ENSMUSG00000096682,IFNA14
ENSG00000228083,Ifna11,ENSMUSG00000100549,IFNA14
ENSG00000228083,Ifna6,ENSMUSG00000101252,IFNA14
ENSG00000228083,Ifna9,ENSMUSG00000095270,IFNA14
ENSG00000228083,Ifna1,ENSMUSG00000095498,IFNA14
ENSG00000228083,Ifna13,ENSMUSG00000063376,IFNA14
ENSG00000228083,Ifna4,ENSMUSG00000070904,IFNA14
ENSG00000228083,Ifna2,ENSMUSG00000078354,IFNA14
ENSG00000228083,Ifna7,ENSMUSG00000100713,IFNA14
ENSG00000228083,Ifna14,ENSMUSG00000095896,IFNA14
ENSG00000228083,Ifna12,ENSMUSG00000073811,IFNA14
ENSG00000171478,Spaca5,ENSMUSG00000037167,SPACA5B
ENSG00000130054,Tmem28,ENSMUSG00000071719,FAM155B
ENSG00000197891,Slc22a12,ENSMUSG00000061742,SLC22A12
ENSG00000172869,Dmxl1,ENSMUSG00000037416,DMXL1
ENSG00000137574,Tgs1,ENSMUSG00000028233,TGS1
ENSG00000184602,Snn,ENSMUSG00000037972,SNN
ENSG00000121897,Lias,ENSMUSG00000029199,LIAS
ENSG00000101447,Fam83d,ENSMUSG00000027654,FAM83D
ENSG00000137312,Flot1,ENSMUSG00000059714,FLOT1
ENSG00000075673,Atp12a,ENSMUSG00000022229,ATP12A
ENSG00000152779,Slc16a12,ENSMUSG00000009378,SLC16A12
ENSG00000105173,Ccne1,ENSMUSG00000002068,CCNE1
ENSG00000140688,BC017158,ENSMUSG00000030780,C16orf58
ENSG00000198363,Asph,ENSMUSG00000028207,ASPH
ENSG00000160917,Cpsf4,ENSMUSG00000029625,CPSF4
ENSG00000168676,Kctd19,ENSMUSG00000051648,KCTD19
ENSG00000197045,Gmfb,ENSMUSG00000062014,GMFB
ENSG00000134363,Fst,ENSMUSG00000021765,FST
ENSG00000148337,Ciz1,ENSMUSG00000039205,CIZ1
ENSG00000164830,Oxr1,ENSMUSG00000022307,OXR1
ENSG00000107968,Map3k8,ENSMUSG00000024235,MAP3K8
ENSG00000170743,Syt9,ENSMUSG00000062542,SYT9
ENSG00000008394,Mgst1,ENSMUSG00000008540,MGST1
ENSG00000243927,Mrps6,ENSMUSG00000039680,MRPS6
ENSG00000011600,Tyrobp,ENSMUSG00000030579,TYROBP
ENSG00000173542,Mob1b,ENSMUSG00000006262,MOB1B
ENSG00000024048,Ubr2,ENSMUSG00000023977,UBR2
ENSG00000240654,C1qtnf9,ENSMUSG00000071347,C1QTNF9
ENSG00000165288,Brwd3,ENSMUSG00000063663,BRWD3
ENSG00000234465,Pinlyp,ENSMUSG00000011632,PINLYP
ENSG00000163719,Mtmr14,ENSMUSG00000030269,MTMR14
ENSG00000182450,Kcnk4,ENSMUSG00000024957,KCNK4
ENSG00000134452,Fbxo18,ENSMUSG00000058594,FBXO18
ENSG00000197081,Igf2r,ENSMUSG00000023830,IGF2R
ENSG00000170113,Nipa1,ENSMUSG00000047037,NIPA1
ENSG00000160117,Ankle1,ENSMUSG00000046295,ANKLE1
ENSG00000141564,Rptor,ENSMUSG00000025583,RPTOR
ENSG00000184925,Lcn12,ENSMUSG00000026943,LCN12
ENSG00000100503,Nin,ENSMUSG00000021068,NIN
ENSG00000131094,C1ql1,ENSMUSG00000045532,C1QL1
ENSG00000113552,Gnpda1,ENSMUSG00000052102,GNPDA1
ENSG00000043591,Adrb1,ENSMUSG00000035283,ADRB1
ENSG00000102265,Timp1,ENSMUSG00000001131,TIMP1
ENSG00000110245,Apoc3,ENSMUSG00000032081,APOC3
ENSG00000074603,Dpp8,ENSMUSG00000032393,DPP8
ENSG00000206077,Zdhhc11,ENSMUSG00000069189,ZDHHC11B
ENSG00000126247,Capns1,ENSMUSG00000001794,CAPNS1
ENSG00000232112,Tma7,ENSMUSG00000091537,TMA7
ENSG00000126254,Rbm42,ENSMUSG00000036733,RBM42
ENSG00000082805,Erc1,ENSMUSG00000030172,ERC1
ENSG00000277075,Hist1h2ao,ENSMUSG00000094248,HIST1H2AE
ENSG00000277075,Hist1h2ap,ENSMUSG00000094777,HIST1H2AE
ENSG00000277075,Hist1h2ah,ENSMUSG00000069302,HIST1H2AE
ENSG00000275464,Pwp2,ENSMUSG00000032834,FP565260.1
ENSG00000171133,Olfr267,ENSMUSG00000043385,OR2K2
ENSG00000056097,Zfr,ENSMUSG00000022201,ZFR
ENSG00000169083,Ar,ENSMUSG00000046532,AR
ENSG00000171159,1110008P14Rik,ENSMUSG00000039195,C9orf16
ENSG00000113282,Clint1,ENSMUSG00000006169,CLINT1
ENSG00000176381,Prr18,ENSMUSG00000055945,PRR18
ENSG00000127561,Syngr3,ENSMUSG00000007021,SYNGR3
ENSG00000095383,Tbc1d2,ENSMUSG00000039813,TBC1D2
ENSG00000164823,Osgin2,ENSMUSG00000041153,OSGIN2
ENSG00000134333,Ldha,ENSMUSG00000063229,LDHA
ENSG00000244116,Gm20730,ENSMUSG00000076500,IGKV2-28
ENSG00000244116,Igkv2-112,ENSMUSG00000076518,IGKV2-28
ENSG00000244116,Igkv2-109,ENSMUSG00000105606,IGKV2-28
ENSG00000244116,Igkv2-137,ENSMUSG00000076501,IGKV2-28
ENSG00000133265,Hspbp1,ENSMUSG00000063802,HSPBP1
ENSG00000133135,Rnf128,ENSMUSG00000031438,RNF128
ENSG00000148600,Cdhr1,ENSMUSG00000021803,CDHR1
ENSG00000153721,Ipcef1,ENSMUSG00000064065,CNKSR3
ENSG00000153721,Magi1,ENSMUSG00000015202,CNKSR3
ENSG00000185585,Olfml2a,ENSMUSG00000046618,OLFML2A
ENSG00000188483,Ier5l,ENSMUSG00000089762,IER5L
ENSG00000182902,Slc25a18,ENSMUSG00000004902,SLC25A18
ENSG00000174417,Trhr,ENSMUSG00000038760,TRHR
ENSG00000188386,Ppp3r2,ENSMUSG00000028310,PPP3R2
ENSG00000171552,Bcl2l1,ENSMUSG00000007659,BCL2L1
ENSG00000183397,4930404N11Rik,ENSMUSG00000020234,C19orf71
ENSG00000169016,E2f6,ENSMUSG00000057469,E2F6
ENSG00000188021,Ubqln2,ENSMUSG00000050148,UBQLN2
ENSG00000073712,Fermt2,ENSMUSG00000037712,FERMT2
ENSG00000157765,Slc34a2,ENSMUSG00000029188,SLC34A2
ENSG00000198223,Csf2ra,ENSMUSG00000059326,CSF2RA
ENSG00000095380,Nans,ENSMUSG00000028334,NANS
ENSG00000132141,Cct6b,ENSMUSG00000020698,CCT6B
ENSG00000128708,Hat1,ENSMUSG00000027018,HAT1
ENSG00000100146,Sox10,ENSMUSG00000033006,SOX10
ENSG00000112667,Dnph1,ENSMUSG00000040658,DNPH1
ENSG00000087510,Tfap2c,ENSMUSG00000028640,TFAP2C
ENSG00000153157,Sycp2l,ENSMUSG00000038651,SYCP2L
ENSG00000136451,Vezf1,ENSMUSG00000018377,VEZF1
ENSG00000173801,Jup,ENSMUSG00000001552,JUP
ENSG00000183671,Gpr1,ENSMUSG00000046856,GPR1
ENSG00000129003,Vps13c,ENSMUSG00000035284,VPS13C
ENSG00000283526,Gm13420,ENSMUSG00000079497,PRRT1B
ENSG00000136872,Aldob,ENSMUSG00000028307,ALDOB
ENSG00000181418,Ddn,ENSMUSG00000059213,DDN
ENSG00000137656,Bud13,ENSMUSG00000032077,BUD13
ENSG00000148399,Dph7,ENSMUSG00000026975,DPH7
ENSG00000081052,Col4a4,ENSMUSG00000067158,COL4A4
ENSG00000108878,Cacng1,ENSMUSG00000020722,CACNG1
ENSG00000101251,Sel1l2,ENSMUSG00000074764,SEL1L2
ENSG00000102981,Pard6a,ENSMUSG00000005699,PARD6A
ENSG00000257108,Nhlrc4,ENSMUSG00000090113,NHLRC4
ENSG00000142494,Slc47a1,ENSMUSG00000010122,SLC47A1
ENSG00000053747,Lama3,ENSMUSG00000024421,LAMA3
ENSG00000115993,Trak2,ENSMUSG00000026028,TRAK2
ENSG00000082146,Stradb,ENSMUSG00000026027,STRADB
ENSG00000095002,Msh2,ENSMUSG00000024151,MSH2
ENSG00000184281,Tssc4,ENSMUSG00000045752,TSSC4
ENSG00000185177,Zfp65,ENSMUSG00000071281,ZNF479
ENSG00000185177,Zfp457,ENSMUSG00000055341,ZNF479
ENSG00000185177,CT573016.1,ENSMUSG00000114923,ZNF479
ENSG00000185177,Zfp759,ENSMUSG00000057396,ZNF479
ENSG00000185177,Zfp953,ENSMUSG00000098905,ZNF479
ENSG00000185177,Zfp595,ENSMUSG00000057842,ZNF479
ENSG00000132406,Tmem128,ENSMUSG00000067365,TMEM128
ENSG00000206557,Trim71,ENSMUSG00000079259,TRIM71
ENSG00000134504,Kctd1,ENSMUSG00000036225,KCTD1
ENSG00000149435,Ggt1,ENSMUSG00000006345,GGTLC1
ENSG00000174343,Chrna9,ENSMUSG00000029205,CHRNA9
ENSG00000189241,Tspyl1,ENSMUSG00000047514,TSPYL1
ENSG00000164292,Rhobtb3,ENSMUSG00000021589,RHOBTB3
ENSG00000174695,Tmem167,ENSMUSG00000012422,TMEM167A
ENSG00000151553,Fam160b1,ENSMUSG00000033478,FAM160B1
ENSG00000167103,Pip5kl1,ENSMUSG00000046854,PIP5KL1
ENSG00000011260,Utp18,ENSMUSG00000054079,UTP18
ENSG00000070413,Dgcr2,ENSMUSG00000003166,DGCR2
ENSG00000070413,Gm20518,ENSMUSG00000092470,DGCR2
ENSG00000170035,Ube2e3,ENSMUSG00000027011,UBE2E3
ENSG00000188747,Noxa1,ENSMUSG00000036805,NOXA1
ENSG00000181404,Washc1,ENSMUSG00000024101,WASHC1
ENSG00000111817,Dse,ENSMUSG00000039497,DSE
ENSG00000104154,Slc30a4,ENSMUSG00000005802,SLC30A4
ENSG00000152422,Xrcc4,ENSMUSG00000021615,XRCC4
ENSG00000168575,Slc20a2,ENSMUSG00000037656,SLC20A2
ENSG00000100097,Lgals1,ENSMUSG00000068220,LGALS1
ENSG00000136828,Ralgps1,ENSMUSG00000038831,RALGPS1
ENSG00000134987,Wdr36,ENSMUSG00000038299,WDR36
ENSG00000189023,Mageb16,ENSMUSG00000046942,MAGEB16
ENSG00000073464,Clcn4,ENSMUSG00000000605,CLCN4
ENSG00000171885,Aqp4,ENSMUSG00000024411,AQP4
ENSG00000122674,Ccz1,ENSMUSG00000029617,CCZ1
ENSG00000179008,4930447C04Rik,ENSMUSG00000021098,C14orf39
ENSG00000164508,Hist1h2aa,ENSMUSG00000060081,HIST1H2AA
ENSG00000125910,S1pr4,ENSMUSG00000044199,S1PR4
ENSG00000165029,Abca1,ENSMUSG00000015243,ABCA1
ENSG00000173221,Glrx,ENSMUSG00000021591,GLRX
ENSG00000146047,Hist1h2ba,ENSMUSG00000050799,HIST1H2BA
ENSG00000112715,Vegfa,ENSMUSG00000023951,VEGFA
ENSG00000204536,Cchcr1,ENSMUSG00000040312,CCHCR1
ENSG00000125508,Srms,ENSMUSG00000027579,SRMS
ENSG00000167969,Eci1,ENSMUSG00000024132,ECI1
ENSG00000172113,Nme6,ENSMUSG00000032478,NME6
ENSG00000189139,Fscb,ENSMUSG00000043060,FSCB
ENSG00000128891,Ccdc32,ENSMUSG00000039983,CCDC32
